candidate_id	best_target	similarity	citation_match	bib_match	evidence_url	confidence_note
john-benjamins-publishing-company-linguistik-aktuell-linguistics-today	taylor-and-francis-chicago-author-date	0.9881	0.6500	0.0000	https://benjamins.com/catalog/la	found in CSL metadata
universidade-do-porto-faculdade-de-engenharia-chicago-pt	taylor-and-francis-chicago-author-date	0.9881	0.8500	0.0000	https://feup.libguides.com/chicago	found in CSL metadata
american-journal-of-cancer-research	ieee	0.9881	0.5000	0.0000	https://e-century.us/web/journal_author_info.php?journal=ajcr	found in CSL metadata
american-journal-of-clinical-pathology	american-medical-association	0.9881	1.0000	0.0000	http://ajcp.ascpjournals.org/site/misc/ifora.xhtml#References	found in CSL metadata
american-journal-of-orthodontics-and-dentofacial-orthopedics	american-medical-association	0.9881	1.0000	0.0000	http://journals.elsevierhealth.com/periodicals/ymod/authorinfo	found in CSL metadata
american-journal-of-surgical-pathology	american-medical-association	0.9881	1.0000	0.0000	http://edmgr.ovid.com/ajsp/accounts/ifauth.htm	found in CSL metadata
american-medical-association-10th-edition	american-medical-association	0.9881	1.0000	0.0000	https://academic.oup.com/amamanualofstyle	found in CSL metadata
american-veterinary-medical-association	american-medical-association	0.9881	1.0000	0.0000	https://www.avma.org/News/Journals/Pages/javma-manuscript-style.aspx	found in CSL metadata
anesthesia-and-analgesia	american-medical-association	0.9881	1.0000	0.0000	http://www.aaeditor.org/GuideforAuthors.pdf	found in CSL metadata
annual-review-of-linguistics	springer-basic-author-date	0.9881	0.8500	0.0000	http://www.annualreviews.org/page/authors/author-instructions/preparing/handbooks	found in CSL metadata
annual-review-of-medicine	elsevier-with-titles	0.9881	0.0000	0.0000	http://www.annualreviews.org/page/authors/author-instructions/preparing/handbooks	found in CSL metadata
annual-review-of-nuclear-and-particle-science	elsevier-with-titles	0.9881	0.0000	0.0000	http://www.annualreviews.org/page/authors/author-instructions/preparing/handbooks	found in CSL metadata
annual-reviews-alphabetical	elsevier-with-titles	0.9881	0.0000	0.0000	http://www.annualreviews.org/page/authors/author-instructions/preparing/handbooks	found in CSL metadata
annual-reviews-author-date	springer-basic-author-date	0.9881	0.8500	0.0000	http://www.annualreviews.org/page/authors/author-instructions/preparing/handbooks	found in CSL metadata
annual-reviews-without-titles	elsevier-with-titles	0.9881	0.0000	0.0000	http://www.annualreviews.org/page/authors/author-instructions/preparing/handbooks	found in CSL metadata
annual-reviews	elsevier-with-titles	0.9881	0.0000	0.0000	http://www.annualreviews.org/page/authors/author-instructions/preparing/handbooks	found in CSL metadata
arthritis-and-rheumatism	american-medical-association	0.9881	0.0000	0.0000	http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1529-0131/homepage/ForAuthors.html	found in CSL metadata
asaio-journal	american-medical-association	0.9881	1.0000	0.0000	http://edmgr.ovid.com/asaio/accounts/MAT_IFA_online.pdf	found in CSL metadata
brachytherapy	american-medical-association	0.9881	0.0000	0.0000	https://www.elsevier.com/journals/brachytherapy/1538-4721/guide-for-authors	found in CSL metadata
cancer-translational-medicine	american-medical-association	0.9881	1.0000	0.0000	http://www.cancertm.com/contributors.asp#ref	found in CSL metadata
cell-transplantation	american-medical-association	0.9881	1.0000	0.0000	https://www.cognizantcommunication.com/journal-titles/cell-transplantation	found in CSL metadata
chemical-engineering-progress	ieee	0.9881	0.5000	0.0000	https://www.aiche.org/resources/publications/cep/guidelines-authors	found in CSL metadata
clinical-gastroenterology-and-hepatology	american-medical-association	0.9881	1.0000	0.0000	http://www.cghjournal.org/content/authorinfo	found in CSL metadata
clinical-spine-surgery	american-medical-association	0.9881	1.0000	0.0000	http://journals.lww.com/jspinaldisorders/Pages/Information-for-Authors.aspx	found in CSL metadata
cornea	american-medical-association	0.9881	1.0000	0.0000	http://journals.lww.com/corneajrnl/_layouts/15/1033/oaks.journals/informationforauthors.aspx	found in CSL metadata
cse-citation-name-8th-edition	american-medical-association	0.9881	0.9500	0.0000	http://www.scientificstyleandformat.org/Tools/SSF-Citation-Quick-Guide.html	found in CSL metadata
cse-citation-name	american-medical-association	0.9881	0.9500	0.0000	https://www.csemanual.org/Tools/CSE-Citation-Quick-Guide.html	found in CSL metadata
cse-citation-sequence-8th-edition	american-medical-association	0.9881	1.0000	0.0000	http://www.scientificstyleandformat.org/Tools/SSF-Citation-Quick-Guide.html	found in CSL metadata
cse-citation-sequence	american-medical-association	0.9881	1.0000	0.0000	https://www.csemanual.org/Tools/CSE-Citation-Quick-Guide.html	found in CSL metadata
current-gene-therapy	ieee	0.9881	0.6500	0.0000	http://benthamscience.com/journals/current-gene-therapy/author-guidelines/#top	found in CSL metadata
current-opinion-in-endocrinology-diabetes-and-obesity	ieee	0.9881	0.5000	0.0000	https://journals.lww.com/co-endocrinology/Pages/informationforauthors.aspx	found in CSL metadata
european-environment-agency-numeric	american-medical-association	0.9881	1.0000	0.0000	https://www.eea.europa.eu/about-us/documents/eea-writing-manual.pdf	found in CSL metadata
eye	american-medical-association	0.9881	1.0000	0.0000	http://mts-eye.nature.com/cgi-bin/main.plex?form_type=display_auth_instructions	found in CSL metadata
fine-focus	elsevier-with-titles	0.9881	0.0000	0.0000	http://finefocus.org/submissions	found in CSL metadata
gastroenterology	american-medical-association	0.9881	1.0000	0.0000	http://gastrojournal.org/authorinfo	found in CSL metadata
haemophilia	american-medical-association	0.9881	1.0000	0.0000	https://onlinelibrary.wiley.com/page/journal/13652516/homepage/ForAuthors.html#preparing	found in CSL metadata
hawaii-international-conference-on-system-sciences-proceedings	ieee	0.9881	0.5000	0.0000	https://hicss.hawaii.edu/authors/	found in CSL metadata
histopathology	american-medical-association	0.9881	0.0000	0.0000	http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1365-2559/homepage/ForAuthors.html	found in CSL metadata
hue-university-of-medicine-and-pharmacy	ieee	0.9881	0.6000	0.0000	https://github.com/citation-style-language/styles/pull/6781	found in CSL metadata
indian-dermatology-online-journal	american-medical-association	0.9881	0.0000	0.0000	http://www.idoj.in/contributors.asp	found in CSL metadata
indoor-air	american-medical-association	0.9881	1.0000	0.0000	http://onlinelibrary.wiley.com/journal/10.1111/%28ISSN%291600-0668/homepage/ForAuthors.html	found in CSL metadata
inflammatory-bowel-diseases	american-medical-association	0.9881	1.0000	0.0000	http://onlinelibrary.wiley.com/journal/10.1002/%28ISSN%291536-4844/homepage/ForAuthors.html	found in CSL metadata
influenza-and-other-respiratory-viruses	american-medical-association	0.9881	1.0000	0.0000	http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1750-2659/homepage/ForAuthors.html	found in CSL metadata
investigative-radiology	american-medical-association	0.9881	1.0000	0.0000	http://edmgr.ovid.com/ir/accounts/ifauth.htm	found in CSL metadata
journal-of-antimicrobial-chemotherapy	american-medical-association	0.9881	1.0000	0.0000	https://academic.oup.com/jac/pages/general_instructions	found in CSL metadata
journal-of-brachial-plexus-and-peripheral-nerve-injury	american-medical-association	0.9881	1.0000	0.0000	http://www.thieme.com/media/ita/JBPPNI_AuthorsInstructions.pdf	found in CSL metadata
journal-of-burn-care-and-research	american-medical-association	0.9881	1.0000	0.0000	http://edmgr.ovid.com/jbcr/accounts/ifauth.htm	found in CSL metadata
journal-of-chemometrics	american-medical-association	0.9881	1.0000	0.0000	http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1099-128X/homepage/ForAuthors.html	found in CSL metadata
journal-of-clinical-neurology	american-medical-association	0.9881	1.0000	0.0000	http://submit.thejcn.com/about/author_ins.php	found in CSL metadata
journal-of-clinical-rheumatology	american-medical-association	0.9881	1.0000	0.0000	http://journals.lww.com/jclinrheum/_layouts/15/1033/oaks.journals/informationforauthors.aspx	found in CSL metadata
journal-of-clinical-sleep-medicine	american-medical-association	0.9881	1.0000	0.0000	http://www.aasmnet.org/jcsm/authors.aspx	found in CSL metadata
journal-of-geriatric-psychiatry-and-neurology	american-medical-association	0.9881	1.0000	0.0000	https://us.sagepub.com/en-us/nam/journal-of-geriatric-psychiatry-and-neurology/journal201662#submission-guidelines	found in CSL metadata
journal-of-management-information-systems	ieee	0.9881	0.5000	0.0000	http://www.jmis-web.org/info-co/	found in CSL metadata
journal-of-molecular-recognition	american-medical-association	0.9881	1.0000	0.0000	http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1099-1352/homepage/ForAuthors.html	found in CSL metadata
journal-of-neuroimaging	american-medical-association	0.9881	1.0000	0.0000	https://onlinelibrary.wiley.com/page/journal/15526569/homepage/forauthors.html	found in CSL metadata
journal-of-neurological-disorders	american-medical-association	0.9881	0.0000	0.0000	http://esciencecentral.org/journals/instructionsforauthors-neurological-disorders-open-access.php	found in CSL metadata
journal-of-oral-and-maxillofacial-surgery	american-medical-association	0.9881	1.0000	0.0000	http://www.joms.org/authorinfo	found in CSL metadata
journal-of-prosthodontics	american-medical-association	0.9881	1.0000	0.0000	https://onlinelibrary.wiley.com/page/journal/1532849x/homepage/forauthors.html	found in CSL metadata
journal-of-reconstructive-microsurgery	american-medical-association	0.9881	1.0000	0.0000	https://www.thieme.de/de/journal-reconstructive-microsurgery/authors-9770.htm	found in CSL metadata
journal-of-stroke	american-medical-association	0.9881	1.0000	0.0000	https://www.j-stroke.org/authors/authors.php	found in CSL metadata
journal-of-universal-computer-science	elsevier-harvard	0.9881	0.0000	0.0000	http://www.jucs.org/ujs/jucs/info/submissions/style_guide.html	found in CSL metadata
korean-journal-of-anesthesiology	american-medical-association	0.9881	0.7000	0.0000	http://ekja.org/index.php?body=instruction	found in CSL metadata
laboratory-animal-science-professional	american-medical-association	0.9881	0.9500	0.0000	https://www.aalas.org/publications/information-for-authors/las-pro	found in CSL metadata
muscle-and-nerve	american-medical-association	0.9881	1.0000	0.0000	https://onlinelibrary.wiley.com/page/journal/10974598/homepage/forauthors.html	found in CSL metadata
neurorehabilitation-and-neural-repair	american-medical-association	0.9881	1.0000	0.0000	http://www.sagepub.com/journalsProdDesc.nav?ct_p=manuscriptSubmission&amp;prodId=Journal201625	found in CSL metadata
oncoimmunology	american-medical-association	0.9881	1.0000	0.0000	https://www.tandfonline.com/action/authorSubmission?show=instructions&amp;journalCode=koni20	found in CSL metadata
ophthalmology-retina	american-medical-association	0.9881	1.0000	0.0000	https://www.elsevier.com/journals/ophthalmology-retina/2468-6530/guide-for-authors	found in CSL metadata
ophthalmology	american-medical-association	0.9881	1.0000	0.0000	http://www.aaojournal.org/authorinfo#style	found in CSL metadata
optometry-and-vision-science	american-medical-association	0.9881	1.0000	0.0000	http://edmgr.ovid.com/ovs/accounts/ifauth.htm	found in CSL metadata
pediatric-infectious-disease-journal	american-medical-association	0.9881	1.0000	0.0000	http://edmgr.ovid.com/pidj/accounts/ifauth.htm	found in CSL metadata
pediatric-physical-therapy	american-medical-association	0.9881	1.0000	0.0000	http://edmgr.ovid.com/ped-pt/accounts/ifauth.htm	found in CSL metadata
pediatric-pulmonology	american-medical-association	0.9881	1.0000	0.0000	https://onlinelibrary.wiley.com/page/journal/10990496/homepage/forauthors.html	found in CSL metadata
pharmacoepidemiology-and-drug-safety	american-medical-association	0.9881	1.0000	0.0000	http://onlinelibrary.wiley.com/journal/10.1002/%28ISSN%291099-1557/homepage/ForAuthors.html	found in CSL metadata
prehospital-and-disaster-medicine	american-medical-association	0.9881	1.0000	0.0000	https://www.cambridge.org/core/journals/prehospital-and-disaster-medicine/information/author-instructions/submitting-your-materials	found in CSL metadata
protein-science	american-medical-association	0.9881	1.0000	0.0000	http://www.zotero.org/styles/cse-citation-sequence	found in CSL metadata
scandinavian-journal-of-medicine-and-science-in-sports	american-medical-association	0.9881	1.0000	0.0000	http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1600-0838/homepage/ForAuthors.html	found in CSL metadata
sexual-health	american-medical-association	0.9881	1.0000	0.0000	http://www.publish.csiro.au/sh/forauthors/authorinstructions#15	found in CSL metadata
spie-proceedings	american-medical-association	0.9881	1.0000	0.0000	http://spie.org/conferences-and-exhibitions/authors-and-presenters/format-your-manuscript-multimedia-files-and-references#Specifications	found in CSL metadata
the-american-journal-of-cardiology	american-medical-association	0.9881	1.0000	0.0000	http://www.ajconline.org/authorinfo	found in CSL metadata
the-american-journal-of-dermatopathology	american-medical-association	0.9881	1.0000	0.0000	http://edmgr.ovid.com/ajd/accounts/ifauth.htm	found in CSL metadata
the-american-journal-of-geriatric-psychiatry	american-medical-association	0.9881	1.0000	0.0000	https://www.editorialmanager.com/jgp/default.aspx	found in CSL metadata
the-bovine-practitioner	american-medical-association	0.9881	0.9500	0.0000	http://aabp.org/members/publications/AuthorGuidelines.pdf	found in CSL metadata
the-journal-of-nuclear-medicine	american-medical-association	0.9881	0.0000	0.0000	http://jnm.snmjournals.org/site/misc/ifora.xhtml	found in CSL metadata
the-journal-of-pathology	american-medical-association	0.9881	0.0000	0.0000	http://onlinelibrary.wiley.com/journal/10.1002/%28ISSN%291096-9896/homepage/ForAuthors.html#references	found in CSL metadata
the-journal-of-urology	american-medical-association	0.9881	1.0000	0.0000	http://www.elsevier.com/journals/the-journal-of-urology/0022-5347/guide-for-authors	found in CSL metadata
universidade-de-sao-paulo-instituto-de-matematica-e-estatistica	elsevier-harvard	0.9881	0.0500	0.0000	http://tese-exemplo.googlecode.com/files/tese-exemplo-plainnat-ime.pdf	found in CSL metadata
veterinary-clinical-pathology	american-medical-association	0.9881	1.0000	0.0000	https://onlinelibrary.wiley.com/page/journal/1939165x/homepage/forauthors.html	found in CSL metadata
vietnam-ministry-of-education-and-training-en	ieee	0.9881	0.6000	0.0000	http://www.vdic.org.vn/en/library/guides.html	found in CSL metadata
vietnam-ministry-of-education-and-training-vi	ieee	0.9881	0.6000	0.0000	http://www.vdic.org.vn/en/library/guides.html	found in CSL metadata
western-journal-of-emergency-medicine	american-medical-association	0.9881	1.0000	0.0000	https://westjem.com/submission-guidelines	found in CSL metadata
xenotransplantation	ieee	0.9881	0.5000	0.0000	http://onlinelibrary.wiley.com/journal/10.1111/%28ISSN%291399-3089/homepage/ForAuthors.html	found in CSL metadata
zeitschrift-fur-allgemeinmedizin	ieee	0.9881	0.5000	0.0000	https://www.online-zfa.de/page/Autorenrichtlinien/22	found in CSL metadata
zeitschrift-fur-zahnarztliche-implantologie	ieee	0.9881	0.5000	0.0000	https://www.online-zzi.de/autorengutachter/	found in CSL metadata
american-physics-society	elsevier-with-titles	0.9864	1.0000	0.0000	https://journals.aps.org/prl/authors#techformat	found in CSL metadata
annals-of-joint	elsevier-with-titles	0.9864	0.0000	0.0000	http://aoj.amegroups.com/public/addition/aoj/aoj-instruction-for-authors.pdf	found in CSL metadata
anticancer-research	elsevier-with-titles	0.9864	0.0000	0.0000	http://ar.iiarjournals.org/site/misc/ifora.xhtml	found in CSL metadata
association-de-science-regionale-de-langue-francaise	elsevier-harvard	0.9864	0.8500	0.0000	http://asrdlf2016.com/sites/default/files/users/user167/feuille_de_style_asrdlf2016c.docx	found in CSL metadata
biochemical-society-transactions	elsevier-with-titles	0.9864	1.0000	0.0000	https://portlandpress.com/biochemsoctrans/pages/instructions_to_authors	found in CSL metadata
brazilian-journal-of-psychiatry	elsevier-with-titles	0.9864	0.0000	0.0000	http://www.bjp.org.br/instructions-for-authors#Manuscript_preparation	found in CSL metadata
british-journal-of-dermatology	elsevier-with-titles	0.9864	0.0000	0.0000	http://onlinelibrary.wiley.com/journal/10.1111/%28ISSN%291365-2133/homepage/ForAuthors.html	found in CSL metadata
clinical-journal-of-sport-medicine	elsevier-with-titles	0.9864	0.0000	0.0000	http://edmgr.ovid.com/cjsm/accounts/ifauth.htm	found in CSL metadata
european-journal-of-microbiology-and-immunology	elsevier-with-titles	0.9864	0.7500	0.0000	http://akademiai.com/loi/1886	found in CSL metadata
european-journal-of-public-health	elsevier-with-titles	0.9864	0.0000	0.0000	https://academic.oup.com/eurpub/pages/Instructions_For_Authors#References	found in CSL metadata
european-journal-of-ultrasound	ieee	0.9864	0.6500	0.0000	http://ultraschall.thieme.de/documents/10157/10820/UiM-Autorenrichtlinien2016.pdf/8cf116e9-c862-4626-bc36-945a971495af	found in CSL metadata
european-journal-of-vascular-and-endovascular-surgery	elsevier-with-titles	0.9864	0.0000	0.0000	http://www.elsevier.com/journals/european-journal-of-vascular-and-endovascular-surgery/1078-5884/guide-for-authors	found in CSL metadata
european-respiratory-journal	elsevier-with-titles	0.9864	0.7500	0.0000	https://www.ersjournals.com/authors/research-ms-preparation	found in CSL metadata
fatigue-and-fracture-of-engineering-materials-and-structures	elsevier-with-titles	0.9864	0.0000	0.0000	https://onlinelibrary.wiley.com/page/journal/14602695/homepage/forauthors.html	found in CSL metadata
future-medicine	elsevier-with-titles	0.9864	1.0000	0.0000	https://www.futuremedicine.com/authorguide/preparingyourarticle	found in CSL metadata
geriatrics-and-gerontology-international	elsevier-with-titles	0.9864	0.0000	0.0000	https://onlinelibrary.wiley.com/page/journal/14470594/homepage/forauthors.html	found in CSL metadata
hochschule-hannover-soziale-arbeit	springer-basic-author-date	0.9864	0.6000	0.0000	https://f5.hs-hannover.de/fileadmin/HsH/Fakultaet_V/Bilder/Studium/Bachelor/Soziale_Arbeit_grundstaendig/Leitfaeden_BSW/Leitfaden_Schriftliche_Arbeiten_Soziale_Arbeit_SoSe_2018.pdf	found in CSL metadata
homeopathy-thieme	elsevier-with-titles	0.9864	0.0000	0.0000	https://lp.thieme.de/open-access-files/175/author_instructions.pdf	found in CSL metadata
indian-journal-of-traditional-knowledge	elsevier-with-titles	0.9864	0.0000	0.0000	http://nopr.niscair.res.in/ijtk_inst_auth.htm	found in CSL metadata
international-journal-of-obstetric-anesthesia	elsevier-with-titles	0.9864	0.0000	0.0000	http://www.elsevier.com/journals/international-journal-of-obstetric-anesthesia/0959-289X/guide-for-authors	found in CSL metadata
international-journal-of-sports-medicine	elsevier-with-titles	0.9864	0.9500	0.0000	http://www.thieme.com//media/ita/pubid926886473.pdf	found in CSL metadata
journal-of-science-and-medicine-in-sport	elsevier-with-titles	0.9864	0.0000	0.0000	http://www.elsevier.com/journals/journal-of-science-and-medicine-in-sport/1440-2440/guide-for-authors	found in CSL metadata
journal-of-the-american-animal-hospital-association	elsevier-with-titles	0.9864	0.0000	0.0000	https://www.jaaha.org/page/authorinstructions	found in CSL metadata
journal-of-the-science-of-food-and-agriculture	elsevier-with-titles	0.9864	0.0000	0.0000	https://onlinelibrary.wiley.com/page/journal/10970010/homepage/forauthors.html#preparing	found in CSL metadata
journal-of-veterinary-diagnostic-investigation	elsevier-with-titles	0.9864	0.0000	0.0000	https://uk.sagepub.com/en-gb/eur/journal-of-veterinary-diagnostic-investigation/journal202058#submission-guidelines	found in CSL metadata
jurnal-ilmu-dan-teknologi-hasil-ternak	ieee	0.9864	0.0000	0.0000	http://jitek.ub.ac.id/index.php/jitek/about/submissions#authorGuidelines	found in CSL metadata
mediterranean-journal-of-infection-microbes-and-antimicrobials	elsevier-with-titles	0.9864	1.0000	0.0000	http://www.mjima.org/static.php?id=4	found in CSL metadata
molecular-oncology	elsevier-with-titles	0.9864	1.0000	0.0000	http://www.zotero.org/styles/archives-of-hand-and-microsurgery	found in CSL metadata
national-institute-of-health-research	elsevier-with-titles	0.9864	0.0000	0.0000	http://www.journalslibrary.nihr.ac.uk/information-for-authors/references	found in CSL metadata
nlm-name-year	elsevier-harvard	0.9864	0.1000	0.0000	https://www.nlm.nih.gov/citingmedicine	found in CSL metadata
pediatric-anesthesia	elsevier-with-titles	0.9864	0.0000	0.0000	http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1460-9592/homepage/ForAuthors.html	found in CSL metadata
primary-care-clinics-in-office-practice	elsevier-with-titles	0.9864	0.0000	0.0000	http://www.elsevier.com/journals/primary-care-clinics-in-office-practice/0095-4543/guide-for-authors	found in CSL metadata
psychosomatics	elsevier-with-titles	0.9864	0.0000	0.0000	http://www.elsevier.com/journals/psychosomatics/0033-3182/guide-for-authors	found in CSL metadata
sociologie	elsevier-harvard	0.9864	0.8500	0.0000	https://www.revue-sociologie.org/conseils-aux-auteurs/	found in CSL metadata
stem-cells	elsevier-with-titles	0.9864	1.0000	0.0000	http://www.stemcellsportal.com/STEM_CELLS_Info_for_Contributors#_Toc372810938	found in CSL metadata
surgical-clinics-of-north-america	elsevier-with-titles	0.9864	0.0000	0.0000	http://www.elsevier.com/journals/surgical-clinics-of-north-america/0039-6109/guide-for-authors	found in CSL metadata
the-institution-of-engineering-and-technology	ieee	0.9864	0.5000	0.0000	http://digital-library.theiet.org/journals/author-guide	found in CSL metadata
the-journal-of-the-acoustical-society-of-america-numeric	elsevier-with-titles	0.9864	0.0000	0.0000	https://pubs.aip.org/DocumentLibrary/files/publications/jasa/jasinfcon.pdf	found in CSL metadata
the-lancet	elsevier-with-titles	0.9864	0.0000	0.0000	http://download.thelancet.com/flatcontentassets/authors/lancet-information-for-authors.pdf	found in CSL metadata
the-national-medical-journal-of-india	elsevier-with-titles	0.9864	0.0000	0.0000	http://www.nmji.in/contributors.asp#ref	found in CSL metadata
the-oncologist	elsevier-with-titles	0.9864	0.0000	0.0000	https://theoncologist.onlinelibrary.wiley.com/page/journal/1549490x/homepage/for_authors	found in CSL metadata
metaaltijden	taylor-and-francis-chicago-author-date	0.9853	0.8500	0.0000	https://www.metaaltijden.nl/auteurs/	found in CSL metadata
asian-studies-review	taylor-and-francis-chicago-author-date	0.9853	0.0500	0.0000	http://www.tandfonline.com/action/authorSubmission?journalCode=casr20&amp;page=instructions	found in CSL metadata
cuadernos-de-filologia-clasica	taylor-and-francis-chicago-author-date	0.9853	0.9000	0.0000	http://revistas.ucm.es/index.php/CFCG/about/submissions#authorGuidelines	found in CSL metadata
journal-of-interactive-marketing	taylor-and-francis-chicago-author-date	0.9853	0.6500	0.0000	http://www.elsevier.com/journals/journal-of-interactive-marketing/1094-9968/guide-for-authors#68000	found in CSL metadata
journal-of-retailing	taylor-and-francis-chicago-author-date	0.9853	0.6500	0.0000	http://www.elsevier.com/journals/journal-of-retailing/0022-4359/guide-for-authors#68000	found in CSL metadata
language	taylor-and-francis-chicago-author-date	0.9853	0.6000	0.0000	http://www.linguisticsociety.org/files/style-sheet.pdf	found in CSL metadata
latin-american-research-review	taylor-and-francis-chicago-author-date	0.9853	0.9000	0.0000	http://lasa.international.pitt.edu/eng/larr/submission.asp	found in CSL metadata
reviews-of-modern-physics-with-titles	taylor-and-francis-chicago-author-date	0.9853	0.9000	0.0000	http://rmp.aps.org/files/rmpgui08.pdf	found in CSL metadata
taylor-and-francis-chicago-b-author-date	taylor-and-francis-chicago-author-date	0.9853	0.8500	0.0000	https://www.tandfonline.com/action/authorSubmission?show=instructions&amp;journalCode=bfsn20#references	found in CSL metadata
world-politics	taylor-and-francis-chicago-author-date	0.9853	0.0000	0.0000	https://webshare.princeton.edu/users/piirs/pdf/World%20Politics%20Style%20Sheet.pdf	found in CSL metadata
berghahn-books-author-date-en-gb	elsevier-harvard	0.9853	0.0500	0.0000	https://www.berghahnbooks.com/authors/	found in CSL metadata
comparative-population-studies	elsevier-harvard	0.9853	0.0500	0.0000	http://www.comparativepopulationstudies.de/index.php/CPoS/pages/view/AGL_E	found in CSL metadata
czech-journal-of-international-relations	elsevier-harvard	0.9853	0.0500	0.0000	https://cjir.iir.cz/index.php/cjir/guidelines	found in CSL metadata
gengo-kenkyu-journal-of-the-linguistic-society-of-japan	elsevier-harvard	0.9853	0.0500	0.0000	https://www.ls-japan.org/	found in CSL metadata
gesellschaft-fur-popularmusikforschung	elsevier-harvard	0.9853	0.0500	0.0000	http://www.aspm-samples.de/hinweise.html	found in CSL metadata
harvard-falmouth-university	elsevier-harvard	0.9853	0.0500	0.0000	http://ask.fxplus.ac.uk/harvard-falmouth	found in CSL metadata
intellect-newgen-books	elsevier-harvard	0.9853	0.0500	0.0000	https://www.intellectbooks.com/journal-editors-and-contributors#citation-style-language	found in CSL metadata
journal-of-elections-public-opinion-and-parties	elsevier-harvard	0.9853	0.6000	0.0000	http://www.tandfonline.com/action/authorSubmission?journalCode=fbep&amp;page=instructions	found in CSL metadata
journal-of-fish-biology	elsevier-harvard	0.9853	0.6000	0.0000	http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1095-8649/homepage/ForAuthors.html	found in CSL metadata
journal-of-international-relations-and-development	elsevier-harvard	0.9853	0.0500	0.0000	http://www.springer.com/political+science/journal/41268	found in CSL metadata
universitat-basel-iberoromanistik	elsevier-harvard	0.9853	0.0500	0.0000	https://iberoromanistik.philhist.unibas.ch/fileadmin/user_upload/iberoromanistik/pdf-Dokumente/documentos_download/Normas_trabajos_escritos_8a_ed_2023.pdf	found in CSL metadata
universitat-bremen-institut-fur-politikwissenschaft	elsevier-harvard	0.9853	0.0500	0.0000	http://www.politik.uni-bremen.de/ccm/cms-service/download/asset/Kompendium.pdf?asset_id=914048	found in CSL metadata
universitat-mannheim-germanistische-linguistik	elsevier-harvard	0.9853	0.0500	0.0000	https://www.phil.uni-mannheim.de/media/Lehrstuehle/phil/deutsche_philologie/LS_Germanistische_Linguistik/Leitfaden_zur_Anfertigung_von_Hausarbeiten_allgemein_April_2016.pdf	found in CSL metadata
universitat-stuttgart-planung-und-partizipation	elsevier-harvard	0.9853	0.0500	0.0000	https://www.ivr.uni-stuttgart.de/recht/lehre/m.-sc.-planung-und-partizipation/MPP-Standards-Stand-Oktober-2018.pdf	found in CSL metadata
uniwersytet-im-adama-mickiewicza-w-poznaniu-wydzial-anglistyki	elsevier-harvard	0.9853	0.0500	0.0000	http://wa.amu.edu.pl/wa/stylesheet	found in CSL metadata
west-european-politics	elsevier-harvard	0.9853	0.0500	0.0000	http://www.tandf.co.uk/journals/authors/style/reference/ref_fwep.pdf	found in CSL metadata
wirtschaftsuniversitat-wien-abteilung-fur-bildungswissenschaft	elsevier-harvard	0.9853	0.0500	0.0000	https://www.wu.ac.at/fileadmin/wu/d/i/bildungswissenschaft/Lehre/Masterarbeiten/zitierrichtlinien.pdf	found in CSL metadata
wirtschaftsuniversitat-wien-handel-und-marketing	elsevier-harvard	0.9853	0.0500	0.0000	https://learn.wu.ac.at/bibliothek/literaturverwaltung	found in CSL metadata
wirtschaftsuniversitat-wien-wirtschaftspadagogik	elsevier-harvard	0.9853	0.0500	0.0000	https://learn.wu.ac.at/bibliothek/literaturverwaltung	found in CSL metadata
associacao-brasileira-de-normas-tecnicas-numerico	ieee	0.9841	0.0000	0.0000	https://forums.zotero.org/discussion/22148/how-to-apply-disambiguation-in-citation-just-when-works-of-different-authors-are-in-the-same-year/?Focus=147094#Comment_147094	found in CSL metadata
currents-in-biblical-research	taylor-and-francis-chicago-author-date	0.9825	0.6000	0.0000	http://www.sagepub.com/journalsProdManSub.nav?prodId=Journal201735	found in CSL metadata
taylor-and-francis-chicago-f	taylor-and-francis-chicago-author-date	0.9825	0.9000	0.0000	http://www.tandf.co.uk/journals/authors/style/reference/tf_F.pdf	found in CSL metadata
the-journal-of-roman-studies	taylor-and-francis-chicago-author-date	0.9825	0.0000	0.0000	http://assets.cambridge.org/JRS/JRS_ifc.pdf	found in CSL metadata
transactions-of-the-american-philological-association	taylor-and-francis-chicago-author-date	0.9825	0.0000	0.0000	https://classicalstudies.org/sites/default/files/documents/TAPA_Style_Sheet.pdf	found in CSL metadata
acta-anaesthesiologica-taiwanica	elsevier-with-titles	0.9821	0.0000	0.0000	http://www.elsevier.com/journals/acta-anaesthesiologica-taiwanica/1875-4597/guide-for-authors	found in CSL metadata
australian-critical-care	elsevier-with-titles	0.9821	0.0000	0.0000	http://www.elsevier.com/journals/australian-critical-care/1036-7314/guide-for-authors	found in CSL metadata
chinese-journal-of-aeronautics	elsevier-with-titles	0.9821	0.0000	0.0000	http://www.elsevier.com/journals/chinese-journal-of-aeronautics/1000-9361/guide-for-authors	found in CSL metadata
